symbol,market,concentration_pct,top20_concentration_pct,holder_hhi,largest_holder_pct,ranked_holder_count,concentration_gap_pct,has_data_anomaly,ownership_structure,evidence_count,data_confidence,issuer_key,listing_type,is_primary_listing
0251.HK,hk,75.4114,75.4114,0.34854761469199996,56.2642,8,0.0,False,dominant_holder,4,high,hk:0251.HK,unknown,
0252.HK,hk,64.366,64.366,0.22889635088200003,47.0247,8,0.0,False,dominant_holder,4,high,hk:0252.HK,unknown,
0253.HK,hk,74.4014,74.4014,0.332107757956,53.8334,2,0.0,False,dominant_holder,4,high,hk:0253.HK,unknown,
0254.HK,hk,54.9815,54.9815,0.045396538200999995,14.3911,16,0.0,False,broad_institutional,4,high,hk:0254.HK,unknown,
0255.HK,hk,75.085,75.085,0.34179527837199997,57.7613,16,0.0,False,dominant_holder,4,high,hk:0255.HK,unknown,
0256.HK,hk,80.578,80.578,0.2862498527939999,39.2861,20,0.0,False,dominant_holder,4,high,hk:0256.HK,unknown,
0257.HK,hk,64.4923999999999,60.3148,0.19010086267999998,43.0774,20,4.177599999999906,False,dominant_holder,4,high,hk:0257.HK,unknown,
0258.HK,hk,75.0007,75.0007,0.18807808941300003,36.6931,12,0.0,False,dominant_holder,4,high,hk:0258.HK,unknown,
0259.HK,hk,73.1124,73.1124,0.3863081725259999,61.0562,9,0.0,False,dominant_holder,4,high,hk:0259.HK,unknown,
0261.HK,hk,11.5089,11.5089,0.005979092194999999,6.8213,3,0.0,False,fragmented_or_mixed,4,high,hk:0261.HK,unknown,
0262.HK,hk,65.448,65.448,0.16808160618399995,35.7851,7,0.0,False,dominant_holder,4,high,hk:0262.HK,unknown,
0264.HK,hk,45.7731,45.7731,0.17656721709700002,41.9808,6,0.0,False,dominant_holder,4,high,hk:0264.HK,unknown,
0265.HK,hk,62.108,62.108,0.373338277902,61.0931,3,0.0,False,dominant_holder,4,high,hk:0265.HK,unknown,
0266.HK,hk,67.6498,67.6498,0.26288467648600006,50.0009,9,0.0,False,dominant_holder,4,high,hk:0266.HK,unknown,
0267.HK,hk,86.9181000000001,85.8085,0.33203186679499996,53.12,20,1.1096000000000998,False,dominant_holder,4,high,hk:0267.HK,unknown,
0268.HK,hk,71.3935000000001,54.3704,0.04879727099000001,20.0088,20,17.023100000000106,False,dominant_holder,4,high,hk:0268.HK,unknown,
0269.HK,hk,2.3213,2.3213,0.0003583057849999999,1.8652,3,0.0,False,fragmented_or_mixed,4,high,hk:0269.HK,unknown,
0270.HK,hk,70.6317000000001,66.6909,0.340048957193,58.2646,20,3.9408000000000953,False,dominant_holder,4,high,hk:0270.HK,unknown,
0271.HK,hk,74.9899,74.9899,0.5623485102010002,74.9899,1,0.0,False,dominant_holder,4,high,hk:0271.HK,unknown,
0272.HK,hk,60.5826,60.5742,0.31227375065599994,55.8336,20,0.00840000000000174,False,dominant_holder,4,high,hk:0272.HK,unknown,
0274.HK,hk,40.3087,40.3087,0.041128797157,13.0025,7,0.0,False,fragmented_or_mixed,4,high,hk:0274.HK,unknown,
0276.HK,hk,32.4201,32.4201,0.035125041670999994,16.0935,9,0.0,False,fragmented_or_mixed,4,high,hk:0276.HK,unknown,
0277.HK,hk,79.6524,79.6524,0.54971987782,73.9481,4,0.0,False,dominant_holder,4,high,hk:0277.HK,unknown,
0279.HK,hk,64.6406,64.6406,0.18119762289799998,39.4884,4,0.0,False,dominant_holder,4,high,hk:0279.HK,unknown,
0280.HK,hk,66.6702,66.6702,0.4157514302839999,64.4661,4,0.0,False,dominant_holder,4,high,hk:0280.HK,unknown,
0285.HK,hk,78.6375,75.1326,0.4330585147259999,65.7597,20,3.5049000000000063,False,dominant_holder,4,high,hk:0285.HK,unknown,
0286.HK,hk,28.0146,28.0146,0.020196037318,8.3937,8,0.0,False,fragmented_or_mixed,4,high,hk:0286.HK,unknown,
0287.HK,hk,74.1938,74.1938,0.11240561796000001,23.5748,7,0.0,False,dominant_holder,4,high,hk:0287.HK,unknown,
0288.HK,hk,71.3297,55.046,0.080524980852,27.0753,20,16.283700000000003,False,dominant_holder,4,high,hk:0288.HK,unknown,
0289.HK,hk,64.7084,64.7084,0.39221751849200004,62.6201,15,0.0,False,dominant_holder,4,high,hk:0289.HK,unknown,
0290.HK,hk,54.2176,54.2176,0.08580831856999996,26.0215,20,0.0,False,dominant_holder,4,high,hk:0290.HK,unknown,
0291.HK,hk,74.2496,67.5106,0.27160672655800006,51.9108,20,6.739000000000004,False,dominant_holder,4,high,hk:0291.HK,unknown,
0293.HK,hk,79.7705,78.7746,0.25905489068000004,45.1182,20,0.9958999999999918,False,dominant_holder,4,high,hk:0293.HK,unknown,
0294.HK,hk,56.9217,56.9217,0.061314436391,19.734,8,0.0,False,broad_institutional,4,high,hk:0294.HK,unknown,
0295.HK,hk,5.1051,5.1051,0.0025580572010000004,5.0575,4,0.0,False,fragmented_or_mixed,4,high,hk:0295.HK,unknown,
0296.HK,hk,53.7435,53.7435,0.28643897807700003,53.5196,7,0.0,False,dominant_holder,4,high,hk:0296.HK,unknown,
0297.HK,hk,58.9692,58.5704,0.2777457944200001,52.6541,20,0.3988000000000014,False,dominant_holder,4,high,hk:0297.HK,unknown,
0298.HK,hk,61.1688,61.1688,0.373986074304,61.1544,7,0.0,False,dominant_holder,4,high,hk:0298.HK,unknown,
0299.HK,hk,51.7849,51.7849,0.113487950345,27.2318,4,0.0,False,dominant_holder,4,high,hk:0299.HK,unknown,
0300.HK,hk,57.5606,45.5342,0.03712499334,17.3129,20,12.026400000000002,False,broad_institutional,4,high,hk:0300.HK,unknown,
0301.HK,hk,62.2238,62.2238,0.3871801286439999,62.2238,1,0.0,False,dominant_holder,4,high,hk:0301.HK,unknown,
0302.HK,hk,55.322,55.322,0.07086187048600001,22.2331,20,0.0,False,dominant_holder,4,high,hk:0302.HK,unknown,
0303.HK,hk,65.8249,58.5333,0.138738625899,36.7575,20,7.2916000000000025,False,dominant_holder,4,high,hk:0303.HK,unknown,
0305.HK,hk,67.9126,67.9126,0.331814266116,56.5375,10,0.0,False,dominant_holder,4,high,hk:0305.HK,unknown,
0306.HK,hk,74.9996,74.9996,0.309529378494,50.6601,9,0.0,False,dominant_holder,4,high,hk:0306.HK,unknown,
0308.HK,hk,72.0892,72.0669,0.212296787157,40.6246,20,0.02230000000000132,False,dominant_holder,4,high,hk:0308.HK,unknown,
0309.HK,hk,61.7728,61.7728,0.07938856448800001,21.826,10,0.0,False,dominant_holder,4,high,hk:0309.HK,unknown,
0310.HK,hk,5.1566,5.1566,0.002659052356,5.1566,1,0.0,False,fragmented_or_mixed,4,high,hk:0310.HK,unknown,
0311.HK,hk,84.727,84.727,0.5097653654340001,70.6366,4,0.0,False,dominant_holder,4,high,hk:0311.HK,unknown,
0312.HK,hk,70.5103,70.5103,0.3258586162610001,55.0769,4,0.0,False,dominant_holder,4,high,hk:0312.HK,unknown,
0313.HK,hk,70.1865,70.1865,0.262744542771,49.0181,3,0.0,False,dominant_holder,4,high,hk:0313.HK,unknown,
0314.HK,hk,69.524,69.524,0.10619601182399997,28.7548,20,0.0,False,dominant_holder,4,high,hk:0314.HK,unknown,
0315.HK,hk,76.7107,76.5591,0.48223167143100004,69.3218,20,0.15160000000000196,False,dominant_holder,4,high,hk:0315.HK,unknown,
0316.HK,hk,87.7334000000001,85.2102,0.513540791494,71.0727,20,2.5232000000001022,False,dominant_holder,4,high,hk:0316.HK,unknown,
0317.HK,hk,55.0567,55.0567,0.29723510332100006,54.5189,20,0.0,False,dominant_holder,4,high,hk:0317.HK,unknown,
0318.HK,hk,76.9286,76.9286,0.2819893680499999,50.7129,4,0.0,False,dominant_holder,4,high,hk:0318.HK,unknown,
0320.HK,hk,68.6395,68.6395,0.20917637794700003,41.8378,8,0.0,False,dominant_holder,4,high,hk:0320.HK,unknown,
0321.HK,hk,64.5721,64.5711,0.26120109027499994,50.5777,20,0.0010000000000047748,False,dominant_holder,4,high,hk:0321.HK,unknown,
0322.HK,hk,83.0733000000001,77.8293,0.224085449729,33.4007,20,5.244000000000099,False,dominant_holder,4,high,hk:0322.HK,unknown,
0323.HK,hk,27.176,26.8291,0.043738605703000005,20.7135,20,0.346899999999998,False,dominant_holder,4,high,hk:0323.HK,unknown,
0325.HK,hk,72.6274,72.4299,0.21499027835300002,44.7111,20,0.1974999999999909,False,dominant_holder,4,high,hk:0325.HK,unknown,
0326.HK,hk,65.0412,65.0412,0.412225229836,64.2007,7,0.0,False,dominant_holder,4,high,hk:0326.HK,unknown,
0327.HK,hk,64.5137,63.075,0.14197882115,34.2788,20,1.4386999999999972,False,dominant_holder,4,high,hk:0327.HK,unknown,
0328.HK,hk,15.6144,15.6144,0.023607699788,15.3635,6,0.0,False,fragmented_or_mixed,4,high,hk:0328.HK,unknown,
0329.HK,hk,65.3417,65.3417,0.14723390627700003,29.3382,7,0.0,False,dominant_holder,4,high,hk:0329.HK,unknown,
0330.HK,hk,28.65,28.65,0.07800757294400001,27.9212,8,0.0,False,dominant_holder,4,high,hk:0330.HK,unknown,
0331.HK,hk,75.3826,75.3826,0.5625102741060001,75.0,8,0.0,False,dominant_holder,4,high,hk:0331.HK,unknown,
0332.HK,hk,65.4457,65.4457,0.311009026787,55.0341,4,0.0,False,dominant_holder,4,high,hk:0332.HK,unknown,
0333.HK,hk,64.327,64.327,0.13481495384600004,25.6628,7,0.0,False,dominant_holder,4,high,hk:0333.HK,unknown,
0334.HK,hk,64.2026,64.2026,0.41219894217999997,64.2026,4,0.0,False,dominant_holder,4,high,hk:0334.HK,unknown,
0335.HK,hk,74.4764,74.4764,0.55191955836,74.2911,5,0.0,False,dominant_holder,4,high,hk:0335.HK,unknown,
0336.HK,hk,73.005,73.0044,0.46389547394200004,68.0365,20,0.0005999999999914962,False,dominant_holder,4,high,hk:0336.HK,unknown,
0337.HK,hk,65.0023,65.0023,0.35157220807899997,59.1086,11,0.0,False,dominant_holder,4,high,hk:0337.HK,unknown,
0338.HK,hk,19.2547,18.6902,0.006281716755999999,6.2238,20,0.5644999999999989,False,fragmented_or_mixed,4,high,hk:0338.HK,unknown,
0339.HK,hk,52.1712,52.1712,0.09033468997400002,25.111,9,0.0,False,dominant_holder,4,high,hk:0339.HK,unknown,
0340.HK,hk,59.4083,59.3185,0.08982841345499999,22.3727,20,0.08979999999999677,False,dominant_holder,4,high,hk:0340.HK,unknown,
0341.HK,hk,54.4638,54.1414,0.051687092024,17.2637,20,0.3224000000000018,False,broad_institutional,4,high,hk:0341.HK,unknown,
0343.HK,hk,30.8867,30.8867,0.019457035828999998,10.3091,8,0.0,False,fragmented_or_mixed,4,high,hk:0343.HK,unknown,
0345.HK,hk,65.2557,63.0589,0.045942939381,14.4338,20,2.196800000000003,False,broad_institutional,4,high,hk:0345.HK,unknown,
0346.HK,hk,74.33,74.33,0.360236224278,57.6592,4,0.0,False,dominant_holder,4,high,hk:0346.HK,unknown,
0347.HK,hk,14.1997,13.8692,0.00377764562,4.7771,20,0.3305000000000007,False,fragmented_or_mixed,4,high,hk:0347.HK,unknown,
0348.HK,hk,29.2942,29.2942,0.05115513733000001,21.9399,3,0.0,False,dominant_holder,4,high,hk:0348.HK,unknown,
0351.HK,hk,70.1763,70.1763,0.266336380589,45.1133,2,0.0,False,dominant_holder,4,high,hk:0351.HK,unknown,
0352.HK,hk,70.9689,70.9689,0.176793983673,36.7833,7,0.0,False,dominant_holder,4,high,hk:0352.HK,unknown,
0353.HK,hk,77.6129,77.6129,0.4491702233750001,66.6693,8,0.0,False,dominant_holder,4,high,hk:0353.HK,unknown,
0354.HK,hk,32.1635,31.6355,0.025110533457,11.6392,20,0.5279999999999987,False,fragmented_or_mixed,4,high,hk:0354.HK,unknown,
0355.HK,hk,67.4522,67.4522,0.454809972738,67.4396,8,0.0,False,dominant_holder,4,high,hk:0355.HK,unknown,
0356.HK,hk,58.9811,58.9811,0.080832872053,16.7216,5,0.0,False,broad_institutional,4,high,hk:0356.HK,unknown,
0357.HK,hk,49.7117,49.7117,0.098157529835,23.8726,20,0.0,False,dominant_holder,4,high,hk:0357.HK,unknown,
0358.HK,hk,55.4132,47.8957,0.07775351232100002,27.2207,20,7.517500000000005,False,dominant_holder,4,high,hk:0358.HK,unknown,
0360.HK,hk,77.0398,77.0398,0.382003195548,60.692,7,0.0,False,dominant_holder,4,high,hk:0360.HK,unknown,
0361.HK,hk,65.3805,65.3805,0.31373035620899986,55.5772,3,0.0,False,dominant_holder,4,high,hk:0361.HK,unknown,
0362.HK,hk,6.1485,6.1485,0.020706350166000004,11.4654,3,0.0,False,fragmented_or_mixed,4,high,hk:0362.HK,unknown,
0363.HK,hk,67.9085,67.553,0.39921248700800005,63.1574,20,0.35550000000000637,False,dominant_holder,4,high,hk:0363.HK,unknown,
0365.HK,hk,80.4192,80.4192,0.4679840746940001,67.8233,3,0.0,False,dominant_holder,4,high,hk:0365.HK,unknown,
0366.HK,hk,73.9132,73.9132,0.31198332250800004,54.3886,9,0.0,False,dominant_holder,4,high,hk:0366.HK,unknown,
0367.HK,hk,57.9726,57.9726,0.322398805698,56.7744,6,0.0,False,dominant_holder,4,high,hk:0367.HK,unknown,
0368.HK,hk,75.0,75.0,0.5625,75.0,1,0.0,False,dominant_holder,4,high,hk:0368.HK,unknown,
0369.HK,hk,74.5959,74.5959,0.107478792147,23.3308,19,0.0,False,dominant_holder,4,high,hk:0369.HK,unknown,
0370.HK,hk,37.31,37.31,0.09115564218799997,29.7946,12,0.0,False,dominant_holder,4,high,hk:0370.HK,unknown,
0371.HK,hk,73.0331,70.6033,0.18459199923499997,41.4965,20,2.4298,False,dominant_holder,4,high,hk:0371.HK,unknown,
0372.HK,hk,61.2466,61.2466,0.26925501322,50.8344,5,0.0,False,dominant_holder,4,high,hk:0372.HK,unknown,
0373.HK,hk,85.9804,85.9804,0.29641591181800003,43.1858,16,0.0,False,dominant_holder,4,high,hk:0373.HK,unknown,
0374.HK,hk,70.9228,70.9228,0.13666375800000002,29.7026,8,0.0,False,dominant_holder,4,high,hk:0374.HK,unknown,
0375.HK,hk,57.2435,57.2435,0.08952557738499997,25.5018,7,0.0,False,dominant_holder,4,high,hk:0375.HK,unknown,
0376.HK,hk,68.854,68.854,0.258644427408,45.0237,10,0.0,False,dominant_holder,4,high,hk:0376.HK,unknown,
0377.HK,hk,86.5124,86.5124,0.28938835276,48.4739,5,0.0,False,dominant_holder,4,high,hk:0377.HK,unknown,
0379.HK,hk,45.2065,45.2065,0.06632978924699999,21.1843,5,0.0,False,dominant_holder,4,high,hk:0379.HK,unknown,
0380.HK,hk,69.1355,69.1355,0.18355849387299997,32.9327,3,0.0,False,dominant_holder,4,high,hk:0380.HK,unknown,
0381.HK,hk,32.2093,32.2093,0.039568457067,15.0719,5,0.0,False,fragmented_or_mixed,4,high,hk:0381.HK,unknown,
0382.HK,hk,72.159,72.159,0.5063507943280001,71.1567,20,0.0,False,dominant_holder,4,high,hk:0382.HK,unknown,
0383.HK,hk,94.3674,94.3674,0.361107584028,55.0302,4,0.0,False,dominant_holder,4,high,hk:0383.HK,unknown,
0384.HK,hk,65.0358,60.5937,0.081667067781,23.5375,20,4.442099999999996,False,dominant_holder,4,high,hk:0384.HK,unknown,
0385.HK,hk,73.6821,73.6821,0.28344882353299994,44.5858,2,0.0,False,dominant_holder,4,high,hk:0385.HK,unknown,
0386.HK,hk,39.6328,31.6741,0.008662585987,5.654,20,7.958700000000004,False,fragmented_or_mixed,4,high,hk:0386.HK,unknown,
0387.HK,hk,74.9404,74.9404,0.553749729672,74.4128,3,0.0,False,dominant_holder,4,high,hk:0387.HK,unknown,
0388.HK,hk,39.3157000000002,26.6551,0.007272730556999999,6.1658,20,12.660600000000198,False,fragmented_or_mixed,4,high,hk:0388.HK,unknown,
0389.HK,hk,64.0725,64.0725,0.072633127633,16.4205,8,0.0,False,broad_institutional,4,high,hk:0389.HK,unknown,
0390.HK,hk,29.6191,23.4687,0.003936335247,3.3455,20,6.150400000000001,False,fragmented_or_mixed,4,high,hk:0390.HK,unknown,
0391.HK,hk,69.3086,69.3086,0.3024075841800001,54.2537,6,0.0,False,dominant_holder,4,high,hk:0391.HK,unknown,
0392.HK,hk,82.3126000000001,80.1539,0.22021018727699992,41.1913,20,2.1587000000001098,False,dominant_holder,4,high,hk:0392.HK,unknown,
0393.HK,hk,70.8901,70.8901,0.20151181574899996,41.4842,13,0.0,False,dominant_holder,4,high,hk:0393.HK,unknown,
0396.HK,hk,58.4726,58.4726,0.14465207719599998,35.7132,5,0.0,False,dominant_holder,4,high,hk:0396.HK,unknown,
0397.HK,hk,18.4717,18.4717,0.011759041288999999,7.7565,3,0.0,False,fragmented_or_mixed,4,high,hk:0397.HK,unknown,
0398.HK,hk,46.3402,46.3402,0.07714593575,26.2181,20,0.0,False,dominant_holder,4,high,hk:0398.HK,unknown,
0399.HK,hk,40.4205,40.4205,0.07230217563700002,21.6624,8,0.0,False,dominant_holder,4,high,hk:0399.HK,unknown,
0400.HK,hk,66.6789,66.6789,0.19275009995299996,39.653,13,0.0,False,dominant_holder,4,high,hk:0400.HK,unknown,
0401.HK,hk,37.8818,37.8818,0.086007698656,27.7973,5,0.0,False,dominant_holder,4,high,hk:0401.HK,unknown,
0403.HK,hk,56.7301,56.7301,0.19049063784900003,40.5412,3,0.0,False,dominant_holder,4,high,hk:0403.HK,unknown,
0406.HK,hk,61.0981,61.0981,0.373297782361,61.0981,1,0.0,False,dominant_holder,4,high,hk:0406.HK,unknown,
0408.HK,hk,58.6306,58.6306,0.113062178746,30.5298,11,0.0,False,dominant_holder,4,high,hk:0408.HK,unknown,
0410.HK,hk,65.3178,65.3178,0.408797496302,63.9309,20,0.0,False,dominant_holder,4,high,hk:0410.HK,unknown,
0411.HK,hk,81.4495,81.4495,0.4368532975370001,65.0117,8,0.0,False,dominant_holder,4,high,hk:0411.HK,unknown,
0412.HK,hk,63.9081,63.9081,0.22989839594700004,43.3988,20,0.0,False,dominant_holder,4,high,hk:0412.HK,unknown,
0413.HK,hk,68.8865,68.8865,0.174791517351,36.9707,10,0.0,False,dominant_holder,4,high,hk:0413.HK,unknown,
0417.HK,hk,72.5685,72.5685,0.5258587504969999,72.5161,2,0.0,False,dominant_holder,4,high,hk:0417.HK,unknown,
0418.HK,hk,48.6729,48.6729,0.11729866919100002,31.8354,8,0.0,False,dominant_holder,4,high,hk:0418.HK,unknown,
0419.HK,hk,49.8052,49.8052,0.04689962417,14.0842,10,0.0,False,fragmented_or_mixed,4,high,hk:0419.HK,unknown,
0420.HK,hk,66.0921,66.0921,0.19348338821700006,39.5985,10,0.0,False,dominant_holder,4,high,hk:0420.HK,unknown,
0422.HK,hk,67.0741,67.0741,0.449893489081,67.0741,1,0.0,False,dominant_holder,4,high,hk:0422.HK,unknown,
0423.HK,hk,66.7537,66.7537,0.095555785899,20.2583,8,0.0,False,dominant_holder,4,high,hk:0423.HK,unknown,
0425.HK,hk,72.4837,62.1733,0.15263324674499998,38.4206,20,10.310400000000001,False,dominant_holder,4,high,hk:0425.HK,unknown,
0426.HK,hk,73.7655,73.7655,0.533112230963,73.0107,3,0.0,False,dominant_holder,4,high,hk:0426.HK,unknown,
0428.HK,hk,23.4318,23.4318,0.04972585224200001,22.2856,5,0.0,False,dominant_holder,4,high,hk:0428.HK,unknown,
0430.HK,hk,75.0,75.0,0.5625,75.0,2,0.0,False,dominant_holder,4,high,hk:0430.HK,unknown,
0431.HK,hk,12.0322,12.0322,0.01088903041,10.2883,2,0.0,False,fragmented_or_mixed,4,high,hk:0431.HK,unknown,
0432.HK,hk,59.9738,59.9738,0.123529923984,30.0679,10,0.0,False,dominant_holder,4,high,hk:0432.HK,unknown,
0433.HK,hk,72.5533,72.5533,0.08582027142300001,17.1674,11,0.0,False,broad_institutional,4,high,hk:0433.HK,unknown,
0434.HK,hk,49.9238,49.9238,0.07184656056199999,23.6633,20,0.0,False,dominant_holder,4,high,hk:0434.HK,unknown,
0436.HK,hk,69.5624,69.5624,0.20742565329000004,36.542,3,0.0,False,dominant_holder,4,high,hk:0436.HK,unknown,
0438.HK,hk,63.0128,63.0128,0.12278450109399999,26.197,4,0.0,False,dominant_holder,4,high,hk:0438.HK,unknown,
0439.HK,hk,62.3949,62.3949,0.10934111248699999,29.0,9,0.0,False,dominant_holder,4,high,hk:0439.HK,unknown,
0440.HK,hk,70.3716,69.0895,0.19890526522899996,42.9769,20,1.2820999999999998,False,dominant_holder,4,high,hk:0440.HK,unknown,
0442.HK,hk,74.9582,74.9582,0.5596796986120001,74.8116,2,0.0,False,dominant_holder,4,high,hk:0442.HK,unknown,
0450.HK,hk,70.7435,70.7435,0.152369760737,29.9111,9,0.0,False,dominant_holder,4,high,hk:0450.HK,unknown,
0451.HK,hk,28.738,28.738,0.017165161754,8.6517,17,0.0,False,fragmented_or_mixed,4,high,hk:0451.HK,unknown,
0455.HK,hk,79.427,79.427,0.348102833162,56.7235,3,0.0,False,dominant_holder,4,high,hk:0455.HK,unknown,
0456.HK,hk,71.015,71.015,0.19554275380999997,40.3707,4,0.0,False,dominant_holder,4,high,hk:0456.HK,unknown,
0458.HK,hk,66.64,66.64,0.44408896,66.64,1,0.0,False,dominant_holder,4,high,hk:0458.HK,unknown,
0459.HK,hk,62.7355,62.7355,0.393574296025,62.7355,1,0.0,False,dominant_holder,4,high,hk:0459.HK,unknown,
0460.HK,hk,63.0872,62.4297,0.12033502592699999,31.5853,20,0.657500000000006,False,dominant_holder,4,high,hk:0460.HK,unknown,
0464.HK,hk,42.0214,42.0214,0.088515301834,28.8194,6,0.0,False,dominant_holder,4,high,hk:0464.HK,unknown,
0465.HK,hk,75.3736,75.3736,0.29951845951000006,53.217,5,0.0,False,dominant_holder,4,high,hk:0465.HK,unknown,
0467.HK,hk,51.7269,51.1554,0.07783736422799999,23.2641,20,0.5715000000000003,False,dominant_holder,4,high,hk:0467.HK,unknown,
0468.HK,hk,97.7647,97.7647,0.9557936566090001,97.7647,20,0.0,False,dominant_holder,4,high,hk:0468.HK,unknown,
0470.HK,hk,75.8929,75.6461,0.078145256037,24.1309,20,0.24679999999999325,False,dominant_holder,4,high,hk:0470.HK,unknown,
0471.HK,hk,10.0972,10.0972,0.002968595597999999,4.9171,10,0.0,False,fragmented_or_mixed,4,high,hk:0471.HK,unknown,
0472.HK,hk,60.9372,60.9372,0.11689918197599998,23.75,4,0.0,False,dominant_holder,4,high,hk:0472.HK,unknown,
0474.HK,hk,77.2976,77.2976,0.25428690363000006,46.5187,11,0.0,False,dominant_holder,4,high,hk:0474.HK,unknown,
0475.HK,hk,63.9754,63.9754,0.20175681866,40.9779,6,0.0,False,dominant_holder,4,high,hk:0475.HK,unknown,
0476.HK,hk,39.483,39.483,0.04376194151600001,18.4815,6,0.0,False,fragmented_or_mixed,4,high,hk:0476.HK,unknown,
0480.HK,hk,62.5828,62.5828,0.239107006718,48.18,13,0.0,False,dominant_holder,4,high,hk:0480.HK,unknown,
0482.HK,hk,60.3357,60.3357,0.070885448503,19.3108,8,0.0,False,broad_institutional,4,high,hk:0482.HK,unknown,
0483.HK,hk,68.2079,68.2079,0.25637500788300005,48.9956,4,0.0,False,dominant_holder,4,high,hk:0483.HK,unknown,
0484.HK,hk,45.6841,45.6841,0.041456633386999994,13.4949,6,0.0,False,fragmented_or_mixed,4,high,hk:0484.HK,unknown,
0485.HK,hk,69.1944,69.1944,0.34235115456600007,57.3142,6,0.0,False,dominant_holder,4,high,hk:0485.HK,unknown,
0486.HK,hk,80.5414,80.5354,0.3755730401039998,56.88,20,0.006000000000000227,False,dominant_holder,4,high,hk:0486.HK,unknown,
0487.HK,hk,71.6127,71.6127,0.5128378801290001,71.6127,1,0.0,False,dominant_holder,4,high,hk:0487.HK,unknown,
0488.HK,hk,90.4381,90.4381,0.37734873782500006,55.6023,9,0.0,False,dominant_holder,4,high,hk:0488.HK,unknown,
0489.HK,hk,31.6575,31.413,0.027420062112,13.3484,20,0.2444999999999986,False,fragmented_or_mixed,4,high,hk:0489.HK,unknown,
0491.HK,hk,73.7959,73.7959,0.544583485681,73.7959,1,0.0,False,dominant_holder,4,high,hk:0491.HK,unknown,
0493.HK,hk,44.1092,44.1092,0.08728805375800001,28.286,14,0.0,False,dominant_holder,4,high,hk:0493.HK,unknown,
0495.HK,hk,70.0667,70.0667,0.20574053134899997,32.7056,4,0.0,False,dominant_holder,4,high,hk:0495.HK,unknown,
0496.HK,hk,65.6648,65.6648,0.290443571318,52.3486,5,0.0,False,dominant_holder,4,high,hk:0496.HK,unknown,
0497.HK,hk,70.2912,70.2912,0.392873945148,62.4421,8,0.0,False,dominant_holder,4,high,hk:0497.HK,unknown,
0498.HK,hk,48.6887,48.6887,0.08043396189100001,24.4969,6,0.0,False,dominant_holder,4,high,hk:0498.HK,unknown,
0499.HK,hk,69.0242,69.0242,0.47643401856399986,69.0242,1,0.0,False,dominant_holder,4,high,hk:0499.HK,unknown,
0500.HK,hk,41.8083,41.8083,0.079705945049,25.2807,3,0.0,False,dominant_holder,4,high,hk:0500.HK,unknown,
0501.HK,hk,69.3322,69.3075,0.05373441520500001,14.4352,20,0.024699999999995725,False,broad_institutional,4,high,hk:0501.HK,unknown,
0505.HK,hk,57.5955,57.5955,0.14317041161500005,32.7509,13,0.0,False,dominant_holder,4,high,hk:0505.HK,unknown,
0506.HK,hk,84.8429,84.0589,0.550984697007,74.0981,20,0.784000000000006,False,dominant_holder,4,high,hk:0506.HK,unknown,
